Date,City,Country,Venue,Opening acts,Attendance,Revenue,Venue_Capacity,Tour_ID,Venue_ID
2009-09-09,Lafayette,United States,Cajundome,"Gloriana
Kellie Pickler",,,,1,196.0
2009-09-10,Bossier City,United States,CenturyTel Center,"Gloriana
Kellie Pickler",,,,1,197.0
2009-09-11,Birmingham,United States,BJCC Arena,"Gloriana
Kellie Pickler",,,,1,198.0
2009-09-12,Nashville,United States,Bridgestone Arena,"Gloriana
Kellie Pickler",14269.0,642387.0,14269.0,1,199.0
2009-09-12,Nashville,United States,Bridgestone Arena,"Gloriana
Kellie Pickler",14269.0,642387.0,14269.0,1,329.0
2009-09-12,Nashville,United States,Bridgestone Arena,"Gloriana
Kellie Pickler",14269.0,642387.0,14269.0,1,330.0
2009-09-12,Nashville,United States,Bridgestone Arena,"Gloriana
Kellie Pickler",14269.0,642387.0,14269.0,1,435.0
2009-09-12,Nashville,United States,Bridgestone Arena,"Gloriana
Kellie Pickler",14269.0,642387.0,14269.0,1,436.0
2009-09-12,Nashville,United States,Bridgestone Arena,"Gloriana
Kellie Pickler",14269.0,642387.0,14269.0,1,437.0
2009-09-12,Nashville,United States,Bridgestone Arena,"Gloriana
Kellie Pickler",14269.0,642387.0,14269.0,1,515.0
2009-09-12,Nashville,United States,Bridgestone Arena,"Gloriana
Kellie Pickler",14269.0,642387.0,14269.0,1,516.0
2009-09-25,Dallas,United States,American Airlines Center,"Gloriana
Kellie Pickler",6897.0,314031.0,6897.0,1,200.0
2009-09-25,Dallas,United States,American Airlines Center,"Gloriana
Kellie Pickler",6897.0,314031.0,6897.0,1,224.0
2009-09-26,North Little Rock,United States,Verizon Arena,"Gloriana
Kellie Pickler",13978.0,654089.0,13978.0,1,201.0
2009-09-26,North Little Rock,United States,Verizon Arena,"Gloriana
Kellie Pickler",13978.0,654089.0,13978.0,1,338.0
2009-09-27,Tulsa,United States,BOK Center,"Gloriana
Kellie Pickler",,,,1,202.0
2009-09-27,Tulsa,United States,BOK Center,"Gloriana
Kellie Pickler",,,,1,332.0
2009-09-27,Tulsa,United States,BOK Center,"Gloriana
Kellie Pickler",,,,1,419.0
2009-10-01,Pittsburgh,United States,Mellon Arena,"Gloriana
Kellie Pickler",,,,1,203.0
2009-10-02,Grand Rapids,United States,Van Andel Arena,"Gloriana
Kellie Pickler",,,,1,204.0
2009-10-02,Grand Rapids,United States,Van Andel Arena,"Gloriana
Kellie Pickler",,,,1,306.0
2009-10-03,Cleveland,United States,Quicken Loans Arena,"Gloriana
Kellie Pickler",15524.0,743492.0,15524.0,1,205.0
2009-10-03,Cleveland,United States,Quicken Loans Arena,"Gloriana
Kellie Pickler",15524.0,743492.0,15524.0,1,308.0
2009-10-03,Cleveland,United States,Quicken Loans Arena,"Gloriana
Kellie Pickler",15524.0,743492.0,15524.0,1,387.0
2009-10-03,Cleveland,United States,Quicken Loans Arena,"Gloriana
Kellie Pickler",15524.0,743492.0,15524.0,1,465.0
2009-10-08,Indianapolis,United States,Conseco Fieldhouse,"Gloriana
Kellie Pickler",13373.0,634876.0,13373.0,1,206.0
2009-10-08,Indianapolis,United States,Conseco Fieldhouse,"Gloriana
Kellie Pickler",13373.0,634876.0,13373.0,1,307.0
2009-10-09,Rosemont,United States,Allstate Arena,"Gloriana
Kellie Pickler",13133.0,575448.0,13133.0,1,207.0
2009-10-09,Rosemont,United States,Allstate Arena,"Gloriana
Kellie Pickler",13133.0,575448.0,13133.0,1,208.0
2009-10-09,Rosemont,United States,Allstate Arena,"Gloriana
Kellie Pickler",13133.0,575448.0,13133.0,1,312.0
2009-10-09,Rosemont,United States,Allstate Arena,"Gloriana
Kellie Pickler",13133.0,575448.0,13133.0,1,313.0
2009-10-10,Rosemont,United States,Allstate Arena,"Gloriana
Kellie Pickler",13132.0,575448.0,13132.0,1,207.0
